,Job Title,Rating,Average_salary,State
1566,other,3.4,82.5,PA
1567,analyst,3.8,82.5,PA
1568,data engineer,4.5,82.5,PA
1569,other,3.8,82.5,PA
1570,data engineer,3.4,82.5,PA
1571,other,3.2,82.5,PA
1572,data engineer,3.4,82.5,PA
1573,data engineer,3.8,82.5,PA
1574,analyst,3.7,57.5,PA
1575,analyst,3.7,64.5,PA
1576,data scientist,3.4,64.5,PA
1577,data scientist,3.6,64.5,PA
1578,data engineer,3.1,64.5,PA
1579,other,3.2,64.5,PA
1580,data engineer,2.5,64.5,PA
1581,other,5.0,64.5,PA
1582,data scientist,3.3,64.5,PA
1583,data engineer,3.2,64.5,PA
1584,other,2.6,64.5,PA
1585,director,3.4,64.5,PA
1586,other,3.4,64.5,PA
1587,data scientist,3.4,64.5,PA
1588,data engineer,3.7,64.5,PA
1589,data scientist,4.3,64.5,PA
1590,other,3.1,64.5,PA
1591,other,3.2,64.5,PA
1592,other,3.7,64.5,PA
1593,other,4.7,64.5,PA
1594,other,2.6,64.5,PA
1595,analyst,3.7,64.5,PA
1596,director,3.4,64.5,PA
1597,director,3.6,64.5,PA
1598,other,4.2,64.5,PA
1599,other,3.2,64.5,PA
1600,other,3.2,64.5,PA
1601,other,2.6,64.5,PA
1602,other,3.7,75.5,PA
1603,analyst,2.7,75.5,PA
1604,manager,4.0,75.5,PA
1605,analyst,3.0,75.5,PA
1606,other,3.9,75.5,PA
1607,other,3.9,75.5,PA
1608,data scientist,1.6,75.5,PA
1609,other,4.4,75.5,PA
1610,data engineer,4.0,75.5,PA
1611,data scientist,3.2,75.5,PA
1612,other,4.0,75.5,PA
1613,analyst,4.3,75.5,PA
1614,analyst,4.1,75.5,PA
1615,other,5.0,75.5,PA
1616,machine learning engineer,3.8,96.5,PA
1617,analyst,3.7,96.5,PA
1618,analyst,3.2,96.5,PA
1619,other,4.0,96.5,PA
1620,other,4.0,96.5,PA
1621,data engineer,3.8,96.5,PA
1622,analyst,3.7,96.5,PA
1623,analyst,3.9,96.5,PA
1624,other,3.2,96.5,PA
1625,analyst,2.6,96.5,PA
1626,other,4.0,96.5,PA
1627,analyst,4.3,96.5,NJ
1628,other,3.6,96.5,PA
1629,other,4.0,96.5,PA
1630,data scientist,3.7,96.5,PA
1631,other,3.9,96.5,PA
1632,analyst,4.3,96.5,PA
1633,data engineer,3.6,96.5,PA
1634,data scientist,3.3,96.5,DE
1635,data scientist,3.4,96.5,PA
1636,other,3.9,96.5,PA
1637,analyst,2.7,96.5,PA
1638,data engineer,3.2,96.5,PA
1639,data scientist,4.0,96.5,PA
1640,other,3.8,96.5,PA
1641,data engineer,3.0,96.5,PA
1642,data engineer,3.4,96.5,PA
1643,other,3.2,96.5,PA
1644,other,3.1,96.5,PA
1645,data scientist,3.9,190.0,DE
1646,data engineer,5.0,190.0,PA
1647,other,3.6,190.0,PA
1648,other,3.9,190.0,PA
1649,manager,3.6,190.0,PA
1650,data engineer,3.9,190.0,PA
1651,other,3.7,190.0,PA
1652,other,3.9,190.0,PA
1653,other,3.2,190.0,PA
1654,other,3.8,190.0,NJ
1655,analyst,3.4,190.0,PA
1656,analyst,3.9,190.0,PA
1657,other,4.1,190.0,PA
1658,other,3.2,190.0,PA
1659,other,3.9,190.0,DE
1660,other,3.2,190.0,PA
1661,analyst,3.6,190.0,PA
1662,other,3.9,190.0,PA
1663,other,4.0,190.0,PA
1664,other,4.0,190.0,PA
1665,data scientist,3.5,190.0,PA
1666,other,4.0,190.0,PA
1667,other,4.0,190.0,PA
1668,other,3.6,190.0,DE
1669,data scientist,3.7,190.0,DE
1670,other,3.4,112.0,NJ
1671,other,3.7,112.0,PA
1672,other,4.0,112.0,PA
1673,other,3.6,112.0,PA
1674,director,3.1,112.0,PA
1675,other,4.0,112.0,PA
1676,other,4.0,112.0,PA
1677,other,3.9,112.0,PA
1678,data scientist,3.6,112.0,PA
1679,other,3.2,112.0,PA
1680,researcher,4.6,112.0,PA
1681,other,3.9,112.0,PA
1682,other,3.8,78.5,PA
1683,other,3.4,78.5,PA
1684,other,4.4,78.5,PA
1685,analyst,3.9,78.5,PA
1686,other,3.9,78.5,PA
1687,other,3.4,78.5,PA
1688,other,3.7,78.5,PA
1689,data scientist,3.6,78.5,PA
1690,other,3.3,78.5,PA
1691,data scientist,3.8,78.5,DE
1692,analyst,4.4,78.5,PA
1693,other,3.0,78.5,PA
1694,other,3.9,78.5,PA
1695,data engineer,3.9,78.5,DE
1696,other,3.1,78.5,PA
1697,other,3.4,78.5,PA
1698,other,3.9,78.5,PA
1699,other,3.4,78.5,NJ
1700,analyst,3.2,78.0,NJ
1701,other,3.9,78.0,PA
1702,data engineer,3.7,78.0,PA
1703,other,3.4,78.0,PA
1704,other,4.5,78.0,PA
1705,other,4.5,78.0,PA
1706,other,3.9,78.0,PA
1707,other,3.4,78.0,PA
1708,other,4.0,78.0,PA
1709,other,3.7,78.0,PA
1710,data engineer,5.0,78.0,PA
1711,other,3.6,78.0,PA
1712,data scientist,1.6,78.0,PA
1713,data engineer,4.7,78.0,PA
1714,analyst,3.6,78.0,PA
1715,data engineer,4.8,78.0,NJ
1716,other,3.2,78.0,PA
1717,other,2.6,78.0,PA
1718,analyst,4.1,78.0,PA
1719,data engineer,3.3,78.0,PA
1720,other,3.7,78.0,PA
1721,other,3.6,78.0,PA
1722,other,3.9,78.0,PA
1723,other,3.9,78.0,PA
1724,data scientist,3.6,125.0,TX
1725,data scientist,3.6,125.0,TX
1726,other,4.1,125.0,TX
1727,other,3.6,125.0,TX
1728,other,2.9,125.0,TX
1729,data scientist,3.8,125.0,TX
1730,data scientist,4.5,125.0,TX
1731,other,4.1,125.0,TX
1732,data scientist,4.4,125.0,TX
1733,data scientist,4.1,125.0,TX
1734,other,4.1,125.0,TX
1735,data scientist,4.1,125.0,TX
1736,data scientist,3.2,125.0,TX
1737,data scientist,3.7,125.0,TX
1738,data scientist,3.6,125.0,TX
1739,other,4.1,125.0,TX
1740,data scientist,4.9,125.0,TX
1741,data scientist,5.0,125.0,TX
1742,data scientist,3.5,125.0,TX
1743,data scientist,3.4,125.0,TX
1744,other,4.1,125.0,TX
1745,data scientist,4.0,125.0,TX
1746,data scientist,3.4,125.0,TX
1747,data engineer,3.1,125.0,TX
1748,data scientist,3.6,125.0,TX
1749,data scientist,3.5,125.0,TX
1750,data scientist,4.2,125.0,TX
1751,analyst,3.9,125.0,TX
1752,analyst,3.6,125.0,TX
1753,data scientist,3.9,125.0,TX
1754,data scientist,3.6,73.0,TX
1755,data scientist,3.8,73.0,TX
1756,data scientist,4.1,73.0,TX
1757,analyst,3.9,73.0,TX
1758,data scientist,4.2,73.0,TX
1759,data scientist,3.6,73.0,TX
1760,data scientist,5.0,73.0,TX
1761,analyst,5.0,73.0,TX
1762,analyst,3.6,73.0,TX
1763,data engineer,3.1,73.0,TX
1764,analyst,3.4,73.0,TX
1765,data engineer,4.5,73.0,TX
1766,data engineer,3.5,73.0,TX
1767,analyst,3.1,73.0,TX
1768,data scientist,4.0,73.0,TX
1769,analyst,3.6,73.0,TX
1770,data engineer,4.0,73.0,TX
1771,data engineer,3.4,73.0,TX
1772,data engineer,3.9,73.0,TX
1773,analyst,3.6,73.0,TX
1774,analyst,4.0,73.0,TX
1775,machine learning engineer,4.2,73.0,TX
1776,machine learning engineer,3.9,73.0,TX
1777,data engineer,4.9,73.0,TX
1778,analyst,3.6,73.0,TX
1779,machine learning engineer,3.5,73.0,TX
1780,data scientist,4.3,73.0,TX
1781,analyst,3.8,73.0,TX
1782,analyst,3.6,107.0,TX
1783,data engineer,4.5,107.0,TX
1784,data engineer,3.8,107.0,TX
1785,data scientist,3.8,107.0,TX
1786,data engineer,3.0,107.0,TX
1787,other,4.1,107.0,TX
1788,other,4.3,107.0,TX
1789,analyst,2.5,107.0,TX
1790,analyst,4.1,107.0,TX
1791,data engineer,4.0,107.0,TX
1792,analyst,3.9,107.0,TX
1793,data engineer,2.5,107.0,TX
1794,other,4.1,107.0,TX
1795,data engineer,2.9,107.0,TX
1796,data engineer,3.4,107.0,TX
1797,other,3.6,107.0,TX
1798,data engineer,3.4,107.0,TX
1799,analyst,3.7,107.0,TX
1800,analyst,3.3,107.0,TX
1801,data scientist,3.5,107.0,TX
1802,analyst,3.1,107.0,TX
1803,data engineer,3.2,107.0,TX
1804,analyst,4.0,107.0,TX
1805,analyst,4.5,107.0,TX
1806,data scientist,3.0,107.0,TX
1807,data engineer,4.2,118.5,TX
1808,analyst,3.5,118.5,TX
1809,data engineer,3.2,118.5,TX
1810,analyst,4.1,118.5,TX
1811,other,4.1,118.5,TX
1812,data engineer,4.3,118.5,TX
1813,other,3.8,118.5,TX
1814,data scientist,4.7,118.5,TX
1815,other,3.5,118.5,TX
1816,analyst,3.6,118.5,TX
1817,other,4.1,118.5,TX
1818,other,3.5,118.5,TX
1819,analyst,3.3,118.5,TX
1820,other,3.4,118.5,TX
1821,other,4.1,118.5,TX
1822,other,3.7,118.5,TX
1823,other,3.4,118.5,TX
1824,analyst,3.0,118.5,TX
1825,analyst,4.1,118.5,TX
1826,data scientist,3.3,118.5,TX
1827,analyst,4.0,118.5,TX
1828,other,4.1,118.5,TX
1829,other,3.4,118.5,TX
1830,analyst,3.9,118.5,TX
1831,other,4.2,118.5,TX
1832,other,4.1,71.5,TX
1833,analyst,2.8,71.5,TX
1834,other,3.5,71.5,TX
1835,data engineer,3.0,71.5,TX
1836,other,3.4,71.5,TX
1837,other,3.6,71.5,TX
1838,data engineer,3.6,71.5,TX
1839,analyst,3.3,71.5,TX
1840,analyst,3.8,71.5,TX
1841,analyst,4.0,71.5,TX
1842,data scientist,4.2,71.5,TX
1843,data scientist,4.3,71.5,TX
1844,other,4.1,71.5,TX
1845,other,4.1,71.5,TX
1846,data engineer,3.1,71.5,TX
1847,other,3.8,71.5,TX
1848,other,3.5,71.5,TX
1849,other,3.8,71.5,TX
1850,other,4.1,71.5,TX
1851,other,4.1,71.5,TX
1852,other,4.2,71.5,TX
1853,data engineer,4.3,71.5,TX
1854,analyst,4.0,71.5,TX
1855,other,3.3,71.5,TX
1856,other,4.1,59.5,TX
1857,analyst,4.0,59.5,TX
1858,analyst,3.9,59.5,TX
1859,other,3.4,59.5,TX
1860,other,4.2,59.5,TX
1861,other,4.1,59.5,TX
1862,analyst,3.7,59.5,TX
1863,other,4.1,59.5,TX
1864,data scientist,2.9,59.5,TX
1865,other,3.0,59.5,TX
1866,other,3.5,59.5,TX
1867,data scientist,3.5,59.5,TX
1868,other,4.1,59.5,TX
1869,analyst,3.5,59.5,TX
1870,other,3.5,59.5,TX
1871,data engineer,3.4,59.5,TX
1872,analyst,3.2,59.5,TX
1873,other,3.6,59.5,TX
1874,analyst,3.0,59.5,TX
1875,analyst,3.5,59.5,TX
1876,other,4.1,59.5,TX
1877,other,3.7,59.5,TX
1878,data scientist,4.1,59.5,TX
1879,other,4.1,59.5,TX
1880,data scientist,4.1,130.0,CA
1881,data scientist,3.8,130.0,CA
1882,other,3.9,130.0,CA
1883,analyst,3.4,130.0,CA
1884,other,4.1,130.0,CA
1885,other,2.4,130.0,CA
1886,data scientist,3.3,130.0,CA
1887,other,2.3,130.0,CA
1888,data scientist,3.8,130.0,CA
1889,data scientist,4.1,130.0,CA
1890,data scientist,4.7,130.0,CA
1891,data scientist,2.9,130.0,CA
1892,other,3.2,130.0,CA
1893,data scientist,2.8,130.0,CA
1894,data scientist,4.6,130.0,CA
1895,data scientist,3.5,130.0,CA
1896,other,3.6,130.0,CA
1897,other,3.0,130.0,CA
1898,data scientist,3.5,130.0,CA
1899,data scientist,4.5,130.0,CA
1900,data scientist,4.2,130.0,CA
1901,data scientist,2.8,130.0,CA
1902,other,3.6,130.0,CA
1903,data scientist,4.6,130.0,CA
1904,data engineer,4.5,130.0,CA
1905,other,3.9,130.0,CA
1906,data scientist,3.8,130.0,CA
1907,other,3.7,130.0,CA
1908,other,2.9,130.0,CA
1909,analyst,3.3,92.0,CA
1910,other,3.3,92.0,CA
1911,analyst,3.9,92.0,CA
1912,data scientist,3.0,92.0,CA
1913,data scientist,4.1,92.0,CA
1914,data scientist,4.1,92.0,CA
1915,analyst,4.2,92.0,CA
1916,data scientist,3.3,92.0,CA
1917,data engineer,3.9,92.0,CA
1918,analyst,4.5,92.0,CA
1919,other,3.1,92.0,CA
1920,data scientist,4.1,92.0,CA
1921,analyst,3.6,92.0,CA
1922,other,2.8,92.0,CA
1923,other,3.6,92.0,CA
1924,analyst,4.3,92.0,CA
1925,other,4.2,92.0,CA
1926,data scientist,4.2,92.0,CA
1927,other,3.9,92.0,CA
1928,data scientist,3.3,92.0,CA
1929,other,4.3,92.0,CA
1930,other,3.7,92.0,CA
1931,manager,4.1,92.0,CA
1932,other,3.9,92.0,CA
1933,analyst,3.6,92.0,CA
1934,analyst,3.2,92.0,CA
1935,other,4.3,92.0,CA
1936,other,4.0,92.0,CA
1937,other,2.3,64.0,CA
1938,analyst,3.4,64.0,CA
1939,other,3.6,64.0,CA
1940,analyst,5.0,64.0,CA
1941,data scientist,4.0,64.0,CA
1942,analyst,3.4,64.0,CA
1943,other,3.7,64.0,CA
1944,data engineer,4.1,64.0,CA
1945,data engineer,3.9,64.0,CA
1946,other,3.9,64.0,CA
1947,other,3.0,64.0,CA
1948,data engineer,3.9,64.0,CA
1949,other,2.6,64.0,CA
1950,other,3.7,64.0,CA
1951,data scientist,3.9,64.0,CA
1952,analyst,3.7,64.0,CA
1953,other,4.0,64.0,CA
1954,analyst,3.9,64.0,CA
1955,other,4.9,64.0,CA
1956,analyst,4.0,64.0,CA
1957,other,3.8,64.0,CA
1958,data scientist,4.1,64.0,CA
1959,analyst,4.4,64.0,CA
1960,data engineer,4.1,64.0,CA
1961,other,3.4,64.0,CA
1962,other,4.9,124.0,CA
1963,other,3.7,124.0,CA
1964,other,1.5,124.0,CA
1965,analyst,3.3,124.0,CA
1966,other,3.5,124.0,CA
1967,other,4.9,124.0,CA
1968,data engineer,4.0,124.0,CA
1969,other,5.0,124.0,CA
1970,other,3.4,124.0,CA
1971,data scientist,4.1,124.0,CA
1972,other,4.0,124.0,CA
1973,data scientist,3.6,124.0,CA
1974,data scientist,3.8,124.0,CA
1975,other,3.7,124.0,CA
1976,other,4.9,124.0,CA
1977,other,4.6,124.0,CA
1978,data scientist,4.0,124.0,CA
1979,other,3.2,124.0,CA
1980,other,3.5,124.0,CA
1981,analyst,4.0,124.0,CA
1982,other,3.7,124.0,CA
1983,analyst,5.0,124.0,CA
1984,data engineer,2.7,124.0,CA
1985,analyst,4.8,124.0,CA
1986,analyst,3.6,124.0,CA
1987,data engineer,3.8,124.0,CA
1988,analyst,3.4,124.0,CA
1989,other,3.8,124.0,CA
1990,analyst,4.5,96.5,CA
1991,other,3.5,96.5,CA
1992,data engineer,3.3,96.5,CA
1993,analyst,3.0,96.5,CA
1994,other,3.7,96.5,CA
1995,data scientist,4.1,96.5,CA
1996,machine learning engineer,5.0,96.5,CA
1997,data engineer,3.7,96.5,CA
1998,other,3.4,96.5,CA
1999,data engineer,3.1,96.5,CA
2000,other,3.0,96.5,CA
2001,other,4.2,96.5,CA
2002,other,4.2,96.5,CA
2003,other,4.9,96.5,CA
2004,other,4.3,96.5,CA
2005,data engineer,5.0,96.5,CA
2006,other,3.2,96.5,CA
2007,director,3.8,96.5,CA
2008,analyst,4.2,96.5,CA
2009,data scientist,3.2,96.5,CA
2010,other,3.6,96.5,CA
2011,data engineer,4.0,96.5,CA
2012,data engineer,3.7,96.5,CA
2013,machine learning engineer,4.8,96.5,CA
2014,other,3.8,96.5,CA
2015,data engineer,4.0,96.5,CA
2016,analyst,4.3,54.0,CA
2017,other,4.3,54.0,CA
2018,analyst,3.5,54.0,CA
2019,other,2.9,54.0,CA
2020,data scientist,4.1,54.0,CA
2021,data engineer,3.4,54.0,CA
2022,analyst,3.6,54.0,CA
2023,analyst,5.0,54.0,CA
2024,other,4.9,54.0,CA
2025,other,3.1,54.0,CA
2026,data engineer,3.8,54.0,CA
2027,machine learning engineer,3.8,54.0,CA
2028,other,4.3,54.0,CA
2029,other,3.6,54.0,CA
2030,analyst,4.6,54.0,CA
2031,analyst,3.2,54.0,CA
2032,other,4.9,54.0,CA
2033,analyst,3.4,54.0,CA
2034,other,4.3,54.0,CA
2035,data scientist,4.3,54.0,CA
2036,other,4.2,54.0,CA
2037,data engineer,3.8,54.0,CA
2038,other,3.8,54.0,CA
2039,manager,4.2,54.0,CA
2040,other,3.5,114.0,CA
2041,deep learning engineer,3.4,114.0,CA
2042,analyst,3.4,114.0,CA
2043,other,4.2,114.0,CA
2044,data engineer,3.8,114.0,CA
2045,machine learning engineer,5.0,114.0,CA
2046,other,3.2,114.0,CA
2047,other,4.3,114.0,CA
2048,other,2.9,114.0,CA
2049,data scientist,4.0,114.0,CA
2050,other,4.2,114.0,CA
2051,data scientist,4.1,114.0,CA
2052,other,3.7,114.0,CA
2053,other,2.9,114.0,CA
2054,analyst,3.4,114.0,CA
2055,other,4.8,114.0,CA
2056,data engineer,3.5,114.0,CA
2057,other,3.3,114.0,CA
2058,analyst,3.5,114.0,CA
2059,data engineer,2.9,114.0,CA
2060,data engineer,3.5,114.0,CA
2061,other,3.8,114.0,CA
2062,analyst,3.6,114.0,CA
2063,other,4.3,114.0,CA
2064,data engineer,4.6,114.0,CA
2065,deep learning engineer,2.9,101.5,CA
2066,other,4.5,101.5,CA
2067,analyst,4.0,101.5,CA
2068,other,2.6,101.5,CA
2069,other,4.9,101.5,CA
2070,data engineer,4.2,101.5,CA
2071,other,4.9,101.5,CA
2072,data engineer,3.8,101.5,CA
2073,other,4.2,101.5,CA
2074,other,3.4,101.5,CA
2075,other,3.1,101.5,CA
2076,analyst,4.0,101.5,CA
2077,data engineer,3.7,101.5,CA
2078,analyst,5.0,101.5,CA
2079,other,4.9,101.5,CA
2080,analyst,4.1,101.5,CA
2081,other,4.1,101.5,CA
2082,analyst,4.2,101.5,CA
2083,other,4.3,101.5,CA
2084,other,4.1,101.5,CA
2085,data scientist,4.1,101.5,CA
2086,data engineer,3.5,101.5,CA
2087,analyst,2.3,101.5,CA
2088,data engineer,4.3,101.5,CA
2089,other,5.0,162.5,CA
2090,other,3.7,162.5,CA
2091,other,3.8,162.5,CA
2092,other,4.3,162.5,CA
2093,other,4.1,162.5,CA
2094,manager,3.4,162.5,CA
2095,other,4.0,162.5,CA
2096,other,3.3,162.5,CA
2097,other,4.9,162.5,CA
2098,other,3.8,162.5,CA
2099,other,3.3,162.5,CA
2100,other,4.9,162.5,CA
2101,other,2.9,162.5,CA
2102,other,5.0,112.0,CA
2103,other,3.8,112.0,CA
2104,other,4.2,112.0,CA
2105,other,3.7,112.0,CA
2106,other,3.6,112.0,CA
2107,other,4.1,112.0,CA
2108,other,4.1,112.0,CA
2109,other,4.0,112.0,CA
2110,other,2.9,112.0,CA
2111,other,4.3,112.0,CA
2112,other,3.7,161.5,CA
2113,other,4.2,161.5,CA
2114,analyst,3.5,161.5,CA
2115,other,4.1,161.5,CA
2116,other,4.1,161.5,CA
2117,other,3.7,161.5,CA
2118,other,3.7,161.5,CA
2119,other,3.4,161.5,CA
2120,other,4.3,161.5,CA
2121,other,4.3,161.5,CA
2122,other,4.1,161.5,CA
2123,other,4.1,161.5,CA
2124,other,3.8,161.5,CA
2125,other,3.0,161.5,CA
2126,other,4.2,161.5,CA
2127,other,3.2,161.5,CA
2128,other,4.1,161.5,CA
2129,other,4.1,161.5,CA
2130,data scientist,2.9,161.5,CA
2131,other,4.0,94.5,CA
2132,other,4.1,94.5,CA
2133,other,2.4,94.5,CA
2134,other,3.8,94.5,CA
2135,other,3.4,94.5,CA
2136,other,4.0,94.5,CA
2137,other,4.3,94.5,CA
2138,other,4.2,94.5,CA
2139,other,4.1,94.5,CA
2140,data engineer,3.6,94.5,CA
2141,other,4.0,132.0,CA
2142,other,3.3,132.0,CA
2143,analyst,2.5,132.0,CA
2144,other,2.4,132.0,CA
2145,manager,4.1,132.0,CA
2146,analyst,3.7,132.0,CA
2147,other,4.0,132.0,CA
2148,other,3.2,132.0,CA
2149,other,4.2,132.0,CA
2150,other,3.5,132.0,CA
2151,other,4.2,132.0,CA
2152,other,3.4,132.0,CA
2153,other,2.4,132.0,CA
2154,other,3.5,132.0,CA
2155,analyst,2.8,132.0,CA
2156,other,3.4,132.0,CA
2157,data scientist,4.3,132.0,CA
2158,other,4.1,139.5,CA
2159,other,4.1,139.5,CA
2160,other,4.2,139.5,CA
2161,other,3.1,139.5,CA
2162,director,3.1,139.5,CA
2163,other,4.1,139.5,CA
2164,analyst,4.0,139.5,CA
2165,other,3.6,139.5,CA
2166,other,4.3,62.0,TX
2167,data scientist,5.0,62.0,TX
2168,analyst,4.0,62.0,TX
2169,data scientist,4.0,62.0,TX
2170,data scientist,3.3,62.0,TX
2171,data scientist,4.6,62.0,TX
2172,data scientist,5.0,62.0,TX
2173,data scientist,3.3,62.0,TX
2174,data scientist,5.0,62.0,TX
2175,data scientist,4.3,62.0,TX
2176,analyst,3.4,62.0,TX
2177,data scientist,5.0,62.0,TX
2178,data scientist,3.9,62.0,TX
2179,data scientist,3.5,62.0,TX
2180,data scientist,4.2,62.0,TX
2181,data scientist,3.9,62.0,TX
2182,other,3.6,62.0,TX
2183,data scientist,3.5,62.0,TX
2184,analyst,4.0,62.0,TX
2185,data scientist,4.0,62.0,TX
2186,data scientist,3.1,62.0,TX
2187,other,4.6,62.0,TX
2188,analyst,4.9,62.0,TX
2189,analyst,3.1,62.0,TX
2190,data scientist,2.5,62.0,TX
2191,data scientist,3.5,62.0,TX
2192,data scientist,4.2,62.0,TX
2193,other,3.6,61.5,TX
2194,data scientist,4.0,61.5,TX
2195,data scientist,3.4,61.5,TX
2196,data scientist,3.9,61.5,TX
2197,data scientist,4.4,61.5,TX
2198,data scientist,3.8,61.5,TX
2199,data scientist,2.2,61.5,TX
2200,other,3.6,61.5,TX
2201,data scientist,4.0,61.5,TX
2202,data scientist,3.6,61.5,TX
2203,data scientist,2.5,61.5,TX
2204,data scientist,4.2,61.5,TX
2205,other,4.3,61.5,TX
2206,data scientist,3.5,61.5,TX
2207,data scientist,3.7,61.5,TX
2208,data scientist,3.8,61.5,TX
2209,data scientist,4.5,61.5,TX
2210,data scientist,3.9,61.5,TX
2211,analyst,3.1,61.5,TX
2212,machine learning engineer,4.8,61.5,TX
2213,analyst,1.0,61.5,TX
2214,other,4.3,61.5,TX
2215,analyst,3.4,61.5,TX
2216,analyst,3.9,61.5,TX
2217,analyst,4.0,61.5,TX
2218,analyst,3.6,61.5,TX
2219,data scientist,3.5,61.5,TX
2220,data scientist,3.6,172.0,TX
2221,data scientist,4.1,172.0,TX
2222,analyst,5.0,172.0,TX
2223,other,4.7,172.0,TX
2224,data scientist,3.5,172.0,TX
2225,data scientist,3.9,172.0,TX
2226,data scientist,3.1,172.0,TX
2227,analyst,2.8,172.0,TX
2228,other,3.6,172.0,TX
2229,analyst,4.1,172.0,TX
2230,machine learning engineer,4.6,172.0,TX
2231,analyst,3.0,172.0,TX
2232,data scientist,3.3,172.0,TX
2233,other,4.1,172.0,TX
2234,data scientist,2.8,172.0,TX
2235,analyst,2.9,172.0,TX
2236,data scientist,3.3,172.0,TX
2237,data scientist,2.7,172.0,TX
2238,data engineer,4.1,172.0,TX
2239,analyst,3.8,172.0,TX
2240,analyst,4.6,172.0,TX
2241,analyst,3.8,172.0,TX
2242,data scientist,3.6,172.0,TX
2243,analyst,4.1,172.0,TX
2244,data engineer,5.0,172.0,TX
2245,data scientist,3.0,172.0,TX
2246,analyst,3.8,172.0,TX
2247,other,3.7,63.5,TX
2248,data scientist,3.9,63.5,TX
2249,data scientist,2.4,63.5,TX
2250,analyst,4.6,63.5,TX
2251,analyst,3.3,63.5,TX
2252,data scientist,3.7,63.5,TX
2253,data scientist,4.0,63.5,TX
2254,data scientist,5.0,63.5,TX
2255,analyst,4.4,63.5,TX
2256,data scientist,3.4,63.5,TX
2257,analyst,3.3,63.5,TX
2258,data engineer,3.4,63.5,TX
2259,analyst,3.4,63.5,TX
2260,analyst,5.0,63.5,TX
2261,data scientist,3.6,63.5,TX
2262,data scientist,3.7,63.5,TX
2263,data engineer,3.9,63.5,TX
2264,data engineer,4.6,63.5,TX
2265,other,2.5,63.5,TX
2266,analyst,4.0,63.5,TX
2267,data engineer,3.9,63.5,TX
2268,analyst,3.7,63.5,TX
2269,data scientist,4.4,63.5,TX
2270,analyst,3.8,63.5,TX
2271,data scientist,3.7,63.5,TX
2272,analyst,3.6,63.5,TX
2273,other,4.0,63.5,TX
2274,analyst,4.0,73.0,TX
2275,analyst,1.9,73.0,TX
2276,analyst,3.3,73.0,TX
2277,data engineer,1.7,73.0,TX
2278,data engineer,4.3,73.0,TX
2279,data scientist,4.3,73.0,TX
2280,data engineer,4.5,73.0,TX
2281,data engineer,4.1,73.0,TX
2282,analyst,2.9,73.0,TX
2283,analyst,4.6,73.0,TX
2284,analyst,4.1,73.0,TX
2285,data engineer,3.8,73.0,TX
2286,analyst,3.7,73.0,TX
2287,analyst,3.3,73.0,TX
2288,other,3.6,73.0,TX
2289,analyst,3.6,73.0,TX
2290,analyst,2.8,73.0,TX
2291,machine learning engineer,4.1,73.0,TX
2292,manager,2.8,73.0,TX
2293,analyst,5.0,73.0,TX
2294,data engineer,3.7,73.0,TX
2295,analyst,4.4,73.0,TX
2296,data scientist,3.6,73.0,TX
2297,data engineer,3.3,73.0,TX
2298,other,3.9,73.0,TX
2299,other,4.6,73.0,TX
2300,analyst,3.6,122.0,TX
2301,data engineer,3.4,122.0,TX
2302,data scientist,3.9,122.0,TX
2303,data engineer,4.3,122.0,TX
2304,machine learning engineer,3.2,122.0,TX
2305,machine learning engineer,4.1,122.0,TX
2306,data scientist,2.4,122.0,TX
2307,other,5.0,122.0,TX
2308,analyst,2.8,122.0,TX
2309,analyst,3.6,122.0,TX
2310,machine learning engineer,3.4,122.0,TX
2311,analyst,4.6,122.0,TX
2312,data engineer,3.7,122.0,TX
2313,analyst,4.1,122.0,TX
2314,data scientist,4.2,122.0,TX
2315,data scientist,3.0,122.0,TX
2316,analyst,4.3,122.0,TX
2317,other,5.0,122.0,TX
2318,analyst,3.3,122.0,TX
2319,data engineer,3.4,122.0,TX
2320,data engineer,4.1,122.0,TX
2321,machine learning engineer,3.9,122.0,TX
2322,analyst,4.2,122.0,TX
2323,data engineer,3.4,122.0,TX
2324,analyst,3.6,122.0,TX
2325,analyst,3.5,122.0,TX
2326,data scientist,3.7,122.0,TX
2327,data engineer,3.4,122.0,TX
2328,manager,2.4,122.0,TX
2329,analyst,4.3,65.0,TX
2330,analyst,5.0,65.0,TX
2331,analyst,4.3,65.0,TX
2332,other,3.7,65.0,TX
2333,analyst,4.1,65.0,TX
2334,analyst,3.4,65.0,TX
2335,analyst,4.4,65.0,TX
2336,analyst,3.4,65.0,TX
2337,analyst,4.1,65.0,TX
2338,data scientist,5.0,65.0,TX
2339,other,5.0,65.0,TX
2340,machine learning engineer,5.0,65.0,TX
2341,other,3.8,65.0,TX
2342,analyst,4.3,65.0,TX
2343,other,5.0,65.0,TX
2344,analyst,3.3,65.0,TX
2345,data engineer,4.0,65.0,TX
2346,data engineer,3.3,65.0,TX
2347,analyst,5.0,65.0,TX
2348,data engineer,4.6,65.0,TX
2349,data scientist,3.4,65.0,TX
2350,machine learning engineer,4.0,65.0,TX
2351,analyst,3.4,65.0,TX
2352,data scientist,4.0,65.0,TX
2353,machine learning engineer,2.9,65.0,TX
2354,data engineer,3.4,65.0,TX
2355,analyst,3.5,70.5,TX
2356,data engineer,4.5,70.5,TX
2357,data engineer,4.5,70.5,TX
2358,data engineer,3.0,70.5,TX
